parents,has_nurs,form,children,housing,finance,social,health
pretentious,critical,complete,3,critical,convenient,missing,recommended
great_pret,critical,completed,3,missing,inconv,slightly_prob,recommended
great_pret,critical,missing,2,critical,convenient,problematic,recommended
usual,missing,incomplete,1,convenient,inconv,slightly_prob,not_recom
usual,proper,completed,3,convenient,inconv,nonprob,not_recom
missing,improper,complete,3,critical,convenient,problematic,not_recom
pretentious,missing,foster,1,less_conv,convenient,missing,recommended
missing,critical,incomplete,1,convenient,inconv,slightly_prob,priority
pretentious,improper,incomplete,missing,convenient,inconv,missing,recommended
great_pret,critical,missing,more,missing,missing,slightly_prob,not_recom
usual,improper,incomplete,3,missing,inconv,problematic,priority
great_pret,less_proper,completed,1,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,complete,more,missing,convenient,nonprob,missing
great_pret,very_crit,incomplete,more,less_conv,missing,slightly_prob,not_recom
usual,very_crit,incomplete,1,less_conv,inconv,problematic,recommended
pretentious,proper,missing,2,less_conv,inconv,nonprob,not_recom
pretentious,very_crit,foster,3,less_conv,inconv,missing,priority
usual,improper,missing,more,missing,convenient,nonprob,priority
great_pret,missing,foster,missing,missing,missing,slightly_prob,missing
usual,improper,completed,2,missing,inconv,nonprob,priority
usual,improper,foster,2,convenient,convenient,nonprob,missing
usual,missing,missing,more,convenient,convenient,nonprob,not_recom
great_pret,very_crit,missing,missing,less_conv,convenient,nonprob,not_recom
usual,very_crit,incomplete,missing,less_conv,missing,problematic,not_recom
great_pret,missing,foster,more,missing,convenient,problematic,not_recom
pretentious,proper,missing,3,convenient,inconv,problematic,missing
pretentious,very_crit,incomplete,missing,less_conv,convenient,problematic,not_recom
usual,improper,missing,2,less_conv,convenient,slightly_prob,recommended
missing,improper,foster,3,convenient,missing,missing,recommended
pretentious,very_crit,incomplete,more,critical,convenient,missing,priority
usual,less_proper,foster,missing,missing,convenient,nonprob,not_recom
great_pret,less_proper,missing,3,convenient,inconv,nonprob,priority
great_pret,missing,complete,1,less_conv,inconv,slightly_prob,missing
usual,proper,missing,2,convenient,convenient,slightly_prob,priority
missing,proper,foster,3,less_conv,convenient,missing,recommended
usual,very_crit,complete,1,less_conv,missing,problematic,priority
usual,missing,complete,2,missing,missing,nonprob,not_recom
pretentious,proper,completed,2,critical,inconv,slightly_prob,priority
usual,proper,missing,3,convenient,missing,problematic,missing
pretentious,improper,missing,missing,less_conv,missing,problematic,priority
great_pret,improper,foster,1,critical,inconv,problematic,not_recom
pretentious,less_proper,incomplete,3,missing,inconv,slightly_prob,priority
great_pret,very_crit,missing,missing,less_conv,convenient,nonprob,not_recom
missing,less_proper,incomplete,2,critical,inconv,problematic,recommended
pretentious,missing,missing,1,less_conv,missing,problematic,missing
great_pret,less_proper,foster,2,less_conv,convenient,problematic,recommended
missing,critical,missing,2,convenient,inconv,problematic,missing
missing,improper,foster,missing,critical,convenient,nonprob,not_recom
usual,missing,complete,missing,missing,inconv,slightly_prob,priority
great_pret,improper,incomplete,more,less_conv,convenient,slightly_prob,missing
great_pret,critical,complete,1,missing,inconv,nonprob,missing
great_pret,missing,completed,1,missing,inconv,nonprob,priority
missing,less_proper,completed,missing,convenient,missing,nonprob,recommended
missing,missing,missing,2,missing,convenient,slightly_prob,recommended
usual,proper,complete,3,convenient,inconv,nonprob,priority
great_pret,critical,complete,missing,critical,convenient,nonprob,not_recom
usual,proper,missing,3,convenient,convenient,missing,priority
missing,critical,missing,2,less_conv,convenient,slightly_prob,recommended
pretentious,missing,foster,3,critical,convenient,nonprob,priority
usual,missing,foster,2,convenient,convenient,slightly_prob,not_recom
great_pret,missing,incomplete,missing,less_conv,missing,problematic,recommended
great_pret,proper,missing,more,critical,inconv,slightly_prob,recommended
great_pret,missing,missing,2,less_conv,convenient,missing,recommended
missing,missing,complete,missing,critical,inconv,problematic,priority
great_pret,less_proper,completed,more,critical,inconv,problematic,priority
missing,very_crit,missing,2,missing,convenient,missing,missing
pretentious,improper,incomplete,2,less_conv,inconv,nonprob,priority
usual,missing,incomplete,2,less_conv,convenient,missing,not_recom
usual,less_proper,missing,2,missing,convenient,problematic,not_recom
usual,proper,incomplete,1,missing,missing,problematic,not_recom
pretentious,proper,completed,2,less_conv,convenient,slightly_prob,priority
pretentious,missing,foster,2,less_conv,convenient,missing,missing
missing,proper,completed,missing,less_conv,convenient,problematic,priority
great_pret,proper,missing,3,critical,convenient,problematic,missing
usual,proper,foster,missing,missing,missing,nonprob,recommended
missing,proper,missing,1,less_conv,inconv,nonprob,recommended
usual,critical,incomplete,3,missing,convenient,slightly_prob,not_recom
pretentious,improper,missing,2,critical,missing,missing,priority
missing,proper,missing,missing,less_conv,convenient,nonprob,recommended
missing,very_crit,missing,2,convenient,missing,missing,not_recom
great_pret,critical,foster,more,less_conv,missing,missing,priority
missing,proper,complete,missing,less_conv,convenient,slightly_prob,recommended
usual,missing,incomplete,3,missing,inconv,slightly_prob,priority
pretentious,critical,foster,more,less_conv,convenient,slightly_prob,recommended
usual,less_proper,foster,3,less_conv,convenient,problematic,not_recom
usual,improper,completed,3,convenient,inconv,slightly_prob,recommended
usual,missing,missing,more,critical,missing,nonprob,missing
pretentious,less_proper,foster,3,less_conv,convenient,nonprob,recommended
pretentious,very_crit,completed,1,less_conv,convenient,problematic,not_recom
usual,improper,complete,2,critical,inconv,problematic,recommended
great_pret,missing,foster,3,critical,inconv,nonprob,missing
great_pret,proper,incomplete,3,missing,convenient,missing,missing
great_pret,proper,foster,missing,less_conv,convenient,missing,recommended
usual,missing,complete,missing,critical,missing,missing,not_recom
pretentious,proper,complete,1,less_conv,inconv,missing,missing
great_pret,improper,incomplete,more,critical,inconv,problematic,missing
pretentious,critical,completed,1,convenient,inconv,nonprob,missing
great_pret,improper,complete,2,less_conv,inconv,slightly_prob,missing
great_pret,less_proper,missing,1,critical,convenient,slightly_prob,not_recom
usual,missing,foster,more,less_conv,convenient,slightly_prob,recommended
great_pret,proper,completed,3,less_conv,inconv,slightly_prob,priority
pretentious,critical,incomplete,3,convenient,inconv,problematic,not_recom
pretentious,critical,foster,3,less_conv,inconv,problematic,priority
great_pret,less_proper,incomplete,1,less_conv,inconv,missing,priority
usual,missing,foster,2,critical,inconv,nonprob,recommended
missing,critical,missing,missing,convenient,convenient,nonprob,recommended
missing,proper,foster,more,convenient,inconv,slightly_prob,recommended
missing,missing,missing,1,missing,convenient,nonprob,missing
pretentious,missing,missing,1,convenient,inconv,nonprob,missing
missing,improper,complete,missing,convenient,convenient,problematic,missing
usual,improper,completed,1,missing,missing,problematic,recommended
pretentious,very_crit,missing,more,less_conv,missing,missing,recommended
pretentious,improper,incomplete,more,missing,missing,problematic,priority
pretentious,missing,completed,1,less_conv,missing,nonprob,priority
missing,missing,foster,3,missing,inconv,nonprob,recommended
missing,missing,completed,missing,convenient,inconv,slightly_prob,priority
missing,improper,foster,missing,convenient,inconv,nonprob,recommended
great_pret,very_crit,foster,2,critical,convenient,slightly_prob,priority
great_pret,improper,foster,3,less_conv,convenient,nonprob,missing
pretentious,critical,incomplete,more,less_conv,missing,slightly_prob,priority
usual,missing,completed,1,missing,convenient,slightly_prob,not_recom
missing,improper,completed,missing,less_conv,missing,slightly_prob,recommended
usual,critical,foster,2,missing,missing,missing,recommended
missing,missing,complete,3,convenient,inconv,slightly_prob,not_recom
usual,critical,incomplete,more,critical,convenient,nonprob,missing
great_pret,critical,completed,missing,critical,inconv,missing,missing
usual,missing,completed,more,missing,convenient,nonprob,recommended
great_pret,critical,missing,1,convenient,convenient,problematic,recommended
great_pret,less_proper,incomplete,missing,convenient,missing,slightly_prob,not_recom
great_pret,less_proper,incomplete,3,missing,convenient,missing,not_recom
great_pret,less_proper,missing,1,missing,missing,problematic,not_recom
usual,critical,complete,missing,convenient,missing,nonprob,recommended
pretentious,critical,missing,more,critical,missing,nonprob,recommended
pretentious,less_proper,foster,more,critical,inconv,slightly_prob,recommended
great_pret,missing,complete,more,less_conv,convenient,missing,priority
usual,missing,missing,2,convenient,inconv,slightly_prob,not_recom
usual,less_proper,complete,2,missing,convenient,nonprob,not_recom
usual,improper,foster,2,critical,convenient,nonprob,priority
great_pret,improper,completed,3,critical,inconv,nonprob,priority
pretentious,improper,complete,2,less_conv,convenient,problematic,missing
pretentious,very_crit,missing,missing,missing,convenient,slightly_prob,priority
great_pret,critical,completed,2,missing,convenient,nonprob,recommended
pretentious,critical,completed,3,critical,missing,problematic,not_recom
great_pret,missing,incomplete,missing,critical,convenient,slightly_prob,recommended
pretentious,improper,foster,1,less_conv,inconv,slightly_prob,priority
missing,missing,completed,missing,critical,convenient,missing,missing
pretentious,very_crit,missing,more,critical,inconv,nonprob,not_recom
great_pret,improper,foster,2,less_conv,convenient,slightly_prob,recommended
missing,critical,complete,1,critical,convenient,problematic,priority
pretentious,very_crit,complete,more,convenient,convenient,missing,priority
great_pret,critical,missing,more,less_conv,inconv,missing,priority
great_pret,missing,complete,missing,convenient,inconv,missing,missing
pretentious,improper,incomplete,more,critical,inconv,missing,not_recom
usual,missing,complete,1,less_conv,convenient,missing,not_recom
missing,less_proper,missing,1,less_conv,inconv,problematic,not_recom
pretentious,improper,complete,3,critical,missing,missing,recommended
pretentious,proper,foster,2,convenient,missing,nonprob,missing
usual,critical,completed,more,less_conv,inconv,slightly_prob,missing
pretentious,proper,completed,3,missing,inconv,nonprob,priority
pretentious,missing,missing,missing,convenient,missing,problematic,priority
usual,very_crit,foster,3,critical,convenient,slightly_prob,recommended
usual,proper,incomplete,2,critical,inconv,problematic,priority
great_pret,improper,foster,missing,missing,missing,slightly_prob,not_recom
usual,less_proper,completed,missing,less_conv,inconv,missing,recommended
great_pret,less_proper,completed,missing,convenient,convenient,nonprob,not_recom
pretentious,very_crit,foster,3,less_conv,inconv,missing,not_recom
great_pret,very_crit,missing,missing,less_conv,convenient,nonprob,priority
great_pret,critical,completed,1,convenient,inconv,problematic,priority
missing,critical,incomplete,3,missing,inconv,slightly_prob,not_recom
missing,missing,foster,missing,convenient,inconv,slightly_prob,missing
usual,improper,incomplete,more,missing,convenient,nonprob,not_recom
