parents,has_nurs,form,children,housing,finance,social,health
great_pret,critical,incomplete,3,,inconv,,recommended
great_pret,very_crit,incomplete,more,convenient,,problematic,not_recom
great_pret,improper,,1,convenient,convenient,slightly_prob,
pretentious,less_proper,foster,,critical,convenient,slightly_prob,priority
pretentious,critical,,1,critical,inconv,nonprob,recommended
usual,very_crit,,3,critical,inconv,problematic,not_recom
usual,proper,complete,more,less_conv,,slightly_prob,
great_pret,very_crit,,1,,inconv,problematic,priority
usual,less_proper,complete,more,less_conv,inconv,nonprob,
pretentious,improper,complete,,convenient,convenient,nonprob,priority
usual,improper,,2,,,problematic,recommended
great_pret,less_proper,complete,2,convenient,,nonprob,
pretentious,critical,incomplete,2,convenient,convenient,nonprob,
great_pret,,,2,critical,convenient,problematic,priority
usual,improper,foster,3,critical,inconv,nonprob,priority
,less_proper,complete,2,less_conv,,,recommended
pretentious,proper,complete,1,less_conv,convenient,nonprob,
great_pret,improper,incomplete,2,less_conv,convenient,,priority
usual,,incomplete,2,less_conv,inconv,nonprob,priority
great_pret,very_crit,completed,more,less_conv,inconv,,recommended
great_pret,improper,completed,3,less_conv,inconv,slightly_prob,priority
usual,critical,incomplete,more,less_conv,inconv,nonprob,recommended
pretentious,improper,complete,2,critical,inconv,slightly_prob,recommended
great_pret,critical,complete,2,,convenient,nonprob,priority
great_pret,less_proper,complete,3,less_conv,convenient,nonprob,priority
pretentious,improper,incomplete,,convenient,convenient,problematic,
pretentious,proper,incomplete,1,less_conv,inconv,nonprob,recommended
great_pret,improper,incomplete,more,critical,inconv,slightly_prob,not_recom
great_pret,less_proper,,1,less_conv,inconv,nonprob,recommended
great_pret,,complete,more,critical,inconv,,priority
great_pret,critical,complete,2,less_conv,convenient,problematic,not_recom
,critical,complete,,less_conv,inconv,,priority
,proper,foster,more,,,slightly_prob,priority
great_pret,less_proper,,,critical,,problematic,recommended
usual,proper,,,less_conv,inconv,problematic,recommended
usual,very_crit,foster,3,less_conv,convenient,problematic,priority
pretentious,critical,,,less_conv,inconv,nonprob,not_recom
great_pret,very_crit,completed,2,convenient,convenient,slightly_prob,priority
great_pret,proper,completed,,convenient,inconv,slightly_prob,not_recom
usual,proper,complete,3,less_conv,,,priority
,proper,incomplete,1,convenient,convenient,nonprob,recommended
usual,very_crit,incomplete,more,convenient,inconv,slightly_prob,priority
great_pret,very_crit,foster,more,critical,convenient,slightly_prob,
usual,,complete,3,,inconv,,not_recom
great_pret,very_crit,completed,,less_conv,convenient,,
pretentious,improper,completed,3,convenient,convenient,nonprob,recommended
usual,,completed,3,convenient,inconv,slightly_prob,priority
great_pret,,completed,2,less_conv,,,recommended
,,complete,3,critical,convenient,slightly_prob,priority
great_pret,proper,,3,critical,convenient,,not_recom
usual,proper,complete,,,inconv,slightly_prob,recommended
pretentious,proper,completed,1,convenient,,nonprob,priority
pretentious,critical,,more,less_conv,convenient,nonprob,priority
,less_proper,foster,more,,convenient,nonprob,priority
,critical,incomplete,3,critical,inconv,,
great_pret,proper,,,convenient,inconv,nonprob,not_recom
pretentious,,incomplete,more,critical,convenient,problematic,not_recom
usual,very_crit,incomplete,3,critical,inconv,,recommended
pretentious,improper,incomplete,more,less_conv,inconv,problematic,
pretentious,critical,incomplete,3,less_conv,convenient,problematic,
great_pret,proper,incomplete,2,convenient,inconv,nonprob,not_recom
great_pret,less_proper,completed,3,less_conv,inconv,nonprob,not_recom
usual,proper,incomplete,2,,convenient,,not_recom
usual,proper,completed,3,,inconv,,
usual,critical,,more,less_conv,convenient,,not_recom
,critical,foster,,critical,inconv,problematic,priority
great_pret,proper,foster,more,critical,convenient,problematic,priority
great_pret,,incomplete,1,less_conv,inconv,problematic,
great_pret,proper,foster,1,critical,inconv,problematic,not_recom
,proper,incomplete,more,less_conv,convenient,slightly_prob,
usual,very_crit,completed,more,less_conv,inconv,slightly_prob,priority
usual,very_crit,incomplete,,,inconv,problematic,not_recom
usual,improper,,2,convenient,inconv,,
usual,very_crit,completed,2,less_conv,inconv,,
usual,less_proper,complete,2,convenient,inconv,problematic,priority
usual,,,,less_conv,convenient,slightly_prob,priority
pretentious,improper,incomplete,2,convenient,convenient,nonprob,recommended
pretentious,critical,completed,2,convenient,inconv,problematic,
usual,very_crit,,1,convenient,,problematic,priority
great_pret,,completed,2,less_conv,convenient,,recommended
pretentious,proper,incomplete,more,,convenient,,not_recom
pretentious,,,,critical,convenient,slightly_prob,priority
pretentious,proper,foster,1,critical,inconv,slightly_prob,not_recom
pretentious,very_crit,completed,more,convenient,inconv,slightly_prob,
great_pret,very_crit,foster,,,convenient,problematic,not_recom
,proper,completed,3,less_conv,convenient,,not_recom
usual,,foster,3,convenient,inconv,problematic,not_recom
usual,improper,incomplete,,less_conv,inconv,,not_recom
great_pret,improper,complete,3,less_conv,,problematic,priority
pretentious,critical,,2,convenient,inconv,slightly_prob,not_recom
great_pret,proper,foster,2,convenient,inconv,,priority
,critical,completed,2,,inconv,problematic,recommended
usual,proper,completed,,critical,convenient,slightly_prob,
pretentious,less_proper,,1,,inconv,problematic,priority
great_pret,proper,,,convenient,convenient,slightly_prob,not_recom
great_pret,proper,completed,more,,convenient,problematic,not_recom
pretentious,proper,complete,1,less_conv,,problematic,
,less_proper,foster,1,critical,inconv,,recommended
pretentious,proper,foster,more,less_conv,inconv,slightly_prob,
great_pret,critical,completed,,critical,convenient,,
pretentious,very_crit,,,convenient,,,recommended
pretentious,less_proper,complete,1,less_conv,,problematic,priority
great_pret,critical,foster,3,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,incomplete,1,,convenient,slightly_prob,not_recom
pretentious,,completed,3,less_conv,convenient,problematic,recommended
,very_crit,complete,,less_conv,convenient,slightly_prob,
usual,very_crit,foster,more,critical,convenient,,recommended
,proper,incomplete,1,convenient,,problematic,priority
pretentious,very_crit,incomplete,more,less_conv,inconv,nonprob,not_recom
usual,less_proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
,improper,complete,,,inconv,nonprob,priority
usual,,incomplete,3,convenient,inconv,problematic,priority
,very_crit,,2,critical,convenient,nonprob,not_recom
great_pret,critical,foster,3,less_conv,,problematic,
great_pret,critical,,2,,,nonprob,priority
great_pret,proper,incomplete,3,,inconv,nonprob,not_recom
pretentious,improper,foster,more,convenient,inconv,problematic,
,very_crit,,,,inconv,slightly_prob,not_recom
pretentious,less_proper,complete,,less_conv,convenient,problematic,priority
,,,2,convenient,convenient,nonprob,not_recom
usual,proper,completed,1,less_conv,convenient,,not_recom
pretentious,very_crit,incomplete,2,critical,convenient,problematic,
usual,,foster,3,convenient,convenient,problematic,priority
great_pret,critical,incomplete,,,convenient,slightly_prob,priority
great_pret,very_crit,completed,1,less_conv,convenient,nonprob,not_recom
usual,very_crit,completed,2,less_conv,,slightly_prob,
pretentious,,,3,less_conv,inconv,,
great_pret,improper,,more,,convenient,slightly_prob,priority
pretentious,very_crit,completed,more,convenient,inconv,,recommended
pretentious,critical,,2,convenient,convenient,slightly_prob,not_recom
usual,improper,complete,2,critical,inconv,,not_recom
great_pret,proper,,,convenient,inconv,slightly_prob,recommended
usual,improper,incomplete,3,,,nonprob,not_recom
,critical,,,less_conv,convenient,nonprob,not_recom
,very_crit,foster,2,,convenient,nonprob,recommended
usual,very_crit,foster,,critical,inconv,,
pretentious,,incomplete,2,convenient,inconv,nonprob,not_recom
usual,,complete,3,convenient,,slightly_prob,priority
,critical,incomplete,more,,convenient,slightly_prob,priority
pretentious,improper,foster,1,less_conv,,problematic,not_recom
pretentious,improper,incomplete,more,convenient,convenient,problematic,
usual,improper,complete,more,convenient,convenient,nonprob,not_recom
usual,less_proper,completed,2,critical,inconv,problematic,
,less_proper,foster,2,critical,inconv,nonprob,recommended
usual,less_proper,complete,1,critical,convenient,nonprob,not_recom
great_pret,very_crit,complete,3,,inconv,problematic,priority
,less_proper,incomplete,1,less_conv,convenient,slightly_prob,recommended
pretentious,proper,foster,2,convenient,,slightly_prob,
,critical,complete,more,,,problematic,recommended
great_pret,proper,foster,,convenient,,nonprob,
great_pret,,complete,1,convenient,,nonprob,not_recom
great_pret,very_crit,foster,3,critical,,problematic,
great_pret,less_proper,complete,,less_conv,convenient,,recommended
,,foster,3,convenient,convenient,slightly_prob,not_recom
usual,critical,completed,1,less_conv,inconv,problematic,priority
great_pret,,,2,convenient,convenient,problematic,priority
usual,critical,complete,3,critical,convenient,problematic,priority
usual,,completed,2,,inconv,nonprob,recommended
great_pret,very_crit,complete,2,less_conv,convenient,problematic,recommended
great_pret,less_proper,,3,convenient,convenient,problematic,not_recom
great_pret,,complete,2,,,,recommended
pretentious,improper,complete,more,less_conv,inconv,problematic,not_recom
great_pret,proper,complete,1,critical,,,priority
,critical,incomplete,more,less_conv,inconv,nonprob,priority
,less_proper,incomplete,3,,inconv,problematic,
great_pret,improper,,2,less_conv,convenient,nonprob,
usual,improper,complete,more,critical,,problematic,
great_pret,very_crit,,3,,,,not_recom
usual,critical,,,convenient,convenient,slightly_prob,not_recom
pretentious,improper,,,critical,inconv,,not_recom
usual,very_crit,incomplete,3,,convenient,slightly_prob,recommended
pretentious,very_crit,complete,3,convenient,inconv,,recommended
great_pret,critical,completed,,,convenient,nonprob,not_recom
,less_proper,,2,convenient,convenient,problematic,priority
usual,improper,,1,less_conv,convenient,nonprob,priority
pretentious,improper,completed,3,critical,convenient,nonprob,priority
great_pret,critical,foster,,convenient,convenient,nonprob,recommended
pretentious,,completed,1,convenient,,slightly_prob,priority
,proper,,more,,convenient,slightly_prob,priority
pretentious,less_proper,foster,2,less_conv,,,recommended
pretentious,less_proper,foster,1,critical,inconv,slightly_prob,not_recom
,critical,,more,critical,inconv,problematic,
great_pret,very_crit,,3,,inconv,nonprob,not_recom
pretentious,,,more,,,nonprob,not_recom
usual,proper,foster,more,critical,convenient,,
pretentious,improper,completed,3,,,slightly_prob,not_recom
,very_crit,foster,,critical,convenient,nonprob,
pretentious,,completed,2,less_conv,inconv,slightly_prob,not_recom
usual,very_crit,complete,,convenient,inconv,nonprob,recommended
great_pret,improper,foster,1,less_conv,inconv,slightly_prob,priority
pretentious,improper,completed,1,convenient,convenient,problematic,priority
great_pret,,completed,more,less_conv,inconv,nonprob,
,proper,foster,3,less_conv,convenient,slightly_prob,recommended
great_pret,proper,,1,,inconv,,
usual,very_crit,foster,2,convenient,convenient,,recommended
usual,,complete,2,critical,inconv,problematic,
pretentious,very_crit,complete,,critical,,,
,improper,complete,2,critical,inconv,slightly_prob,priority
usual,less_proper,foster,,convenient,,problematic,recommended
great_pret,proper,incomplete,1,critical,inconv,problematic,recommended
great_pret,proper,completed,more,critical,,problematic,recommended
pretentious,proper,incomplete,2,convenient,inconv,slightly_prob,
great_pret,improper,foster,3,convenient,,slightly_prob,priority
great_pret,critical,completed,more,,inconv,slightly_prob,
pretentious,very_crit,,2,critical,inconv,slightly_prob,recommended
pretentious,proper,incomplete,,critical,inconv,slightly_prob,priority
pretentious,very_crit,foster,more,critical,convenient,nonprob,recommended
great_pret,very_crit,incomplete,2,less_conv,convenient,problematic,not_recom
pretentious,very_crit,,,convenient,inconv,nonprob,not_recom
usual,proper,incomplete,3,,,nonprob,
usual,,complete,more,less_conv,convenient,slightly_prob,priority
pretentious,proper,incomplete,,less_conv,convenient,slightly_prob,priority
great_pret,less_proper,completed,,convenient,,slightly_prob,priority
,,foster,more,critical,inconv,nonprob,recommended
pretentious,,complete,1,less_conv,convenient,slightly_prob,
great_pret,less_proper,incomplete,,convenient,convenient,nonprob,not_recom
,critical,completed,3,,convenient,nonprob,priority
great_pret,very_crit,completed,1,,convenient,,not_recom
usual,,completed,more,critical,inconv,,not_recom
pretentious,proper,,more,less_conv,inconv,problematic,
pretentious,improper,complete,,,convenient,slightly_prob,priority
,proper,incomplete,1,less_conv,convenient,,priority
great_pret,less_proper,foster,3,critical,inconv,slightly_prob,priority
great_pret,less_proper,incomplete,more,,convenient,nonprob,not_recom
,critical,incomplete,,less_conv,convenient,,recommended
pretentious,less_proper,foster,1,critical,convenient,slightly_prob,not_recom
great_pret,proper,completed,1,less_conv,inconv,problematic,not_recom
great_pret,critical,completed,more,less_conv,inconv,nonprob,recommended
pretentious,improper,complete,3,less_conv,convenient,,not_recom
